Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens,Debt_To_Income_Ratio
331694.0,0,1,802066.0,15.0,1,3,9223.74,12.5,7.0,0.0,262371.0,550352.0,0.0,0.0,0.13799971573411665
133474.0,1,1,671783.0,6.0,2,3,10860.4,10.9,9.0,0.0,62890.0,131186.0,0.0,0.0,0.19399835958933165
142912.0,1,1,418532.0,15.0,3,3,10289.07,15.8,9.0,0.0,240255.0,581988.0,0.0,0.0,0.29500453967677503
449196.0,0,1,1369106.0397805213,15.0,1,3,29274.06,20.7,13.0,0.0,223953.0,375276.0,0.0,0.0,0.2565825507981211
222948.0,1,1,946200.0,15.0,1,11,13325.65,29.7,14.0,0.0,585295.0,2244088.0,0.0,0.0,0.16899999999999998
217536.0,1,1,1108441.0,3.0,1,3,19213.18,20.0,16.0,0.0,152703.0,191356.0,0.0,0.0,0.2080021940725758
88044.0,1,1,551285.0,9.0,3,3,14654.89,12.0,16.0,0.0,96577.0,257642.0,0.0,0.0,0.3189977597794244
231858.0,1,2,797221.0,15.0,3,3,11360.48,21.8,16.0,0.0,58976.0,343156.0,0.0,0.0,0.17100121547224673
403766.0,0,1,1714959.0,15.0,1,5,21436.94,21.0,8.0,0.0,107236.0,149974.0,0.0,0.0,0.1499996676305381
352814.0,0,1,777347.0,2.0,3,11,22478.52,21.0,7.0,0.0,155211.0,329164.0,0.0,0.0,0.3470036418742209
78452.0,0,1,1369106.0397805213,5.0,1,9,6541.51,20.6,8.0,0.0,148485.0,682264.0,0.0,0.0,0.05733531057432474
289586.0,1,1,869896.0,5.0,1,3,11743.52,21.7,7.0,0.0,154983.0,284878.0,0.0,0.0,0.16199895159881184
327690.0,1,1,1075419.0,15.0,1,3,14249.24,13.5,6.0,0.0,72333.0,120164.0,0.0,0.0,0.15899931096623734
348172.0,1,1,1315503.0,2.0,1,3,23240.61,15.6,23.0,0.0,140429.0,444224.0,0.0,0.0,0.2120005199532042
337766.0,0,1,1369106.0397805213,8.0,1,3,41202.26,12.6,22.0,0.0,717877.0,989538.0,0.0,0.0,0.3611313555225135
672056.0,0,1,1369106.0397805213,15.0,1,3,17157.95,15.0,8.0,1.0,173869.0,359502.0,1.0,0.0,0.15038674435546767
112662.0,1,2,525407.0,7.993557422969188,1,3,7662.32,17.7,11.0,1.0,53960.0,135234.0,1.0,0.0,0.17500307380754349
190146.0,1,1,618222.0,8.0,3,3,15197.91,26.2,11.0,0.0,122037.0,252340.0,0.0,0.0,0.29499907800110636
760452.0,1,1,1369106.0397805213,15.0,3,3,16002.75,21.9,9.0,0.0,684209.0,1259522.0,0.0,0.0,0.1402615972907288
404074.0,1,1,2229574.0,3.0,1,3,27126.49,19.7,10.0,0.0,315343.0,455840.0,0.0,0.0,0.14600003408722922
87208.0,1,1,1369106.0397805213,0.5,3,7,6437.2,23.1,8.0,0.0,16131.0,19844.0,0.0,0.0,0.05642104976206461
265232.0,1,1,706306.0,15.0,3,3,17245.73,13.5,16.0,0.0,277305.0,389202.0,0.0,0.0,0.29300156023026847
775940.0,0,1,1895478.0,4.0,1,3,21166.19,22.6,10.0,0.0,746339.0,1095292.0,0.0,0.0,0.13400012028628133
320034.0,1,2,863721.0,2.0,3,6,6449.17,14.7,10.0,0.0,166288.0,526086.0,0.0,0.0,0.0896007391275655
196240.0,1,1,1369106.0397805213,7.993557422969188,3,3,6145.74,17.7,9.0,0.0,227658.0,347776.0,0.0,0.0,0.05386644851250713
87626.0,1,1,681131.0,15.0,3,3,2497.55,10.5,2.0,0.0,111891.0,131406.0,0.0,0.0,0.04400122737035901
188694.0,1,1,713849.0,15.0,1,3,16061.46,13.8,8.0,1.0,43890.0,66000.0,1.0,0.0,0.26999760453541294
96888.0,1,2,1346492.0,2.0,3,2,2075.94,39.8,5.0,0.0,56639.0,500544.0,0.0,0.0,0.01850087486594796
396638.0,1,2,1332128.0,7.993557422969188,1,5,26753.52,34.4,12.0,0.0,258115.0,475904.0,0.0,0.0,0.240999543587403
279796.0,1,2,1286186.0,3.0,3,3,19721.62,14.0,9.0,0.0,302385.0,394284.0,0.0,0.0,0.18400094543090967
225280.0,1,1,1017469.0,7.993557422969188,1,3,16788.21,21.5,18.0,0.0,282910.0,938630.0,0.0,0.0,0.1979996638718231
184668.0,1,1,867312.0,7.993557422969188,2,7,11925.54,26.8,23.0,1.0,90782.0,946946.0,0.0,0.0,0.16500000000000004
368962.0,1,1,1029439.0,0.5,3,3,7317.47,12.0,13.0,0.0,252206.0,457028.0,0.0,0.0,0.08529853638729444
107030.0,1,1,1369106.0397805213,0.5,3,3,11696.4,10.5,6.0,0.0,67165.0,161656.0,0.0,0.0,0.10251711403048103
150546.0,1,2,1439250.0,15.0,3,0,29372.86,30.0,10.0,0.0,308598.0,511192.0,0.0,0.0,0.24490138613861384
755150.0,1,1,5589990.0,2.0,1,3,52173.24,20.9,13.0,0.0,1026095.0,1186922.0,0.0,0.0,0.11199999999999999
134486.0,1,0,967955.0,7.993557422969188,1,3,12018.64,14.9,7.0,0.0,331588.0,477532.0,0.0,0.0,0.14899833153400727
72116.0,1,0,823954.0,8.0,3,3,288.42,9.8,2.0,0.0,9481.0,33286.0,0.0,0.0,0.00420052575750588
192918.0,1,1,1369106.0397805213,2.0,1,3,20585.55,14.8,10.0,0.0,130796.0,421872.0,0.0,0.0,0.18042912150150206
625856.0,1,1,2415147.0,7.993557422969188,1,0,6520.8,19.0,6.0,1.0,231572.0,427636.0,1.0,0.0,0.032399518538623114
165066.0,1,1,1369106.0397805213,15.0,2,3,26696.14,13.2,9.0,2.0,202255.0,301400.0,0.0,0.0,0.23398748576944065
480128.0,0,1,1369106.0397805213,15.0,1,3,13190.37,22.5,11.0,0.0,112233.0,262020.0,0.0,0.0,0.11561152708476422
624448.0,1,1,1482437.0,7.0,3,3,14824.37,15.2,8.0,1.0,137389.0,212124.0,1.0,0.0,0.12
667788.0,0,1,1369106.0397805213,8.0,1,3,57012.54,15.0,12.0,0.0,1283944.0,2102804.0,0.0,0.0,0.49970598340919953
231704.0,1,2,606575.0,7.993557422969188,2,3,9957.9,20.0,10.0,0.0,215194.0,550066.0,0.0,0.0,0.19699921691464367
319682.0,1,1,766916.0,3.0,3,3,13101.45,12.8,9.0,0.0,269819.0,533148.0,0.0,0.0,0.20499950450896842
133518.0,1,1,967157.0,7.993557422969188,3,3,5416.14,10.1,5.0,0.0,112404.0,150810.0,0.0,0.0,0.06720075437596998
130130.0,1,1,590007.0,15.0,3,11,2866.53,37.5,3.0,0.0,144210.0,240592.0,0.0,0.0,0.05830161337068883
342936.0,1,1,1098732.0,4.0,1,3,20967.26,12.0,14.0,0.0,347795.0,509102.0,0.0,0.0,0.2289977173687487
618992.0,0,0,1375809.0,15.0,1,3,28089.41,18.7,18.0,0.0,436069.0,642400.0,0.0,0.0,0.24499979284915277
398134.0,0,1,878712.0,6.0,1,3,11460.04,16.0,6.0,0.0,120897.0,238876.0,0.0,0.0,0.15650233523611834
764082.0,1,1,2828055.0,2.0,3,3,50669.39,7.1,16.0,0.0,327864.0,600688.0,0.0,0.0,0.21500030232792505
442596.0,0,2,1242296.0,4.0,1,3,16936.6,15.5,15.0,0.0,327788.0,826892.0,0.0,0.0,0.16359965740854032
30712.0,1,1,1369106.0397805213,7.0,2,3,13462.83,14.6,6.0,0.0,112784.0,195184.0,0.0,0.0,0.11799959631023058
597168.0,0,1,1369106.0397805213,3.0,1,3,15376.32,17.6,8.0,0.0,504507.0,700436.0,0.0,0.0,0.13477103645644523
325556.0,1,1,1369106.0397805213,6.0,1,3,27178.17,12.2,7.0,0.0,211337.0,288574.0,0.0,0.0,0.23821240322063186
483824.0,0,2,956175.0,3.0,2,5,6231.05,24.8,10.0,0.0,589.0,343222.0,0.0,0.0,0.07819970193740686
461252.0,0,0,1403758.0,9.0,1,3,35327.65,24.0,11.0,1.0,111644.0,171446.0,1.0,0.0,0.3019977802441731
349844.0,1,1,1605158.0,15.0,1,3,4320.41,19.9,11.0,1.0,192052.0,599390.0,0.0,0.0,0.03229895125588883
109186.0,1,1,452580.0,2.0,3,5,7335.52,9.1,6.0,0.0,17214.0,32736.0,0.0,0.0,0.1944987405541562
334466.0,1,1,1390648.0,5.0,3,3,27581.16,18.3,12.0,0.0,220780.0,289828.0,0.0,0.0,0.23799978139687394
788326.0,0,0,1847959.0,15.0,1,3,48970.98,38.6,22.0,0.0,577600.0,923736.0,0.0,0.0,0.3180004318277624
348238.0,1,1,3315747.0,15.0,3,3,37302.13,21.7,18.0,0.0,631313.0,763818.0,0.0,0.0,0.134999914046518
346676.0,0,0,1497048.0,7.993557422969188,2,11,28568.78,18.5,17.0,0.0,286159.0,394460.0,0.0,0.0,0.22900091379835516
433884.0,0,1,1348981.0,15.0,1,3,10229.79,12.3,5.0,0.0,89756.0,108482.0,0.0,0.0,0.09100015493175961
551760.0,1,2,1391446.0,7.993557422969188,1,3,20407.9,15.8,6.0,0.0,360240.0,518804.0,0.0,0.0,0.17600021847775624
97064.0,1,1,420546.0,6.0,3,3,10513.84,14.3,6.0,1.0,99598.0,250712.0,1.0,0.0,0.3000054215234481
335742.0,0,1,1391807.0,15.0,1,3,28299.93,25.7,10.0,0.0,488452.0,647108.0,0.0,0.0,0.24399874407874084
219758.0,1,1,854069.0,5.0,3,3,11173.9,13.0,5.0,0.0,231515.0,275770.0,0.0,0.0,0.15699761963026407
69894.0,1,1,1557848.0,15.0,1,3,9905.46,17.1,10.0,0.0,60154.0,252362.0,0.0,0.0,0.07630110254658991
126588.0,1,1,1369106.0397805213,9.0,3,3,11215.7,15.1,10.0,0.0,179778.0,349272.0,0.0,0.0,0.09830385382097621
207702.0,1,1,1121076.0,2.0,3,3,21487.29,21.0,15.0,1.0,191653.0,541244.0,1.0,0.0,0.23000000000000004
217404.0,1,1,1239199.0,7.993557422969188,1,3,10430.05,20.4,12.0,0.0,313101.0,589490.0,0.0,0.0,0.10100121126630993
64834.0,1,1,1369106.0397805213,5.0,3,8,16489.34,17.9,7.0,0.0,24111.0,129866.0,0.0,0.0,0.14452648242770189
172502.0,1,2,1601491.0,15.0,1,3,4377.41,24.7,8.0,0.0,153330.0,778690.0,0.0,0.0,0.03280000949115543
124784.0,1,1,827545.0,15.0,1,3,11930.48,34.4,14.0,1.0,169898.0,311740.0,1.0,0.0,0.1730005739869131
218790.0,1,1,1369106.0397805213,15.0,1,2,1938.19,31.7,9.0,2.0,22686.0,320430.0,1.0,1.0,0.01698793177753309
103488.0,1,1,744800.0,15.0,3,3,11172.0,21.6,11.0,1.0,67279.0,304282.0,1.0,0.0,0.18
241802.0,1,1,1452341.0,7.993557422969188,1,3,24447.68,15.7,8.0,0.0,227316.0,408716.0,0.0,0.0,0.2019995028715708
265540.0,1,1,1369106.0397805213,7.0,3,3,16092.24,12.6,13.0,0.0,271396.0,371888.0,0.0,0.0,0.14104596312419787
44528.0,1,1,576783.0,7.993557422969188,3,3,8843.93,8.6,7.0,0.0,71459.0,149094.0,0.0,0.0,0.18399841881608855
548790.0,1,1,1137492.0,5.0,1,3,24930.09,20.5,10.0,0.0,317319.0,405988.0,0.0,0.0,0.26300060132291037
525514.0,1,2,2647498.0,0.5,1,3,28460.67,27.9,9.0,0.0,437760.0,1689600.0,0.0,0.0,0.1290003014166583
648582.0,1,1,1400357.0,15.0,1,3,12019.59,17.2,11.0,0.0,414827.0,555918.0,0.0,0.0,0.1029987924507822
335610.0,1,2,5709956.0,2.0,1,3,22316.26,17.4,11.0,0.0,179303.0,1412290.0,0.0,0.0,0.04689968188896726
65054.0,1,1,1086496.0,15.0,3,3,15844.86,27.5,9.0,0.0,151563.0,236522.0,0.0,0.0,0.17500139899272527
163460.0,1,1,722817.0,15.0,3,11,14341.77,18.0,7.0,0.0,149511.0,274802.0,0.0,0.0,0.23809794180269694
531520.0,0,1,1452645.0,2.0,3,1,26268.64,8.9,13.0,0.0,123386.0,998998.0,0.0,0.0,0.2169998038061605
583418.0,0,0,1140798.0,15.0,1,3,14450.07,10.3,5.0,0.0,515014.0,772464.0,0.0,0.0,0.15199960027980414
251856.0,1,1,936054.0,6.0,3,3,21762.98,15.5,13.0,1.0,90991.0,163592.0,1.0,0.0,0.27899646815247836
540892.0,1,1,1369106.0397805213,2.0,3,3,25091.97,18.2,15.0,0.0,491796.0,799766.0,0.0,0.0,0.21992718697542912
332178.0,1,1,1595962.0,15.0,3,3,31520.24,16.6,10.0,1.0,202692.0,363308.0,1.0,0.0,0.23699992856972785
515174.0,0,1,1334750.0,4.0,1,3,14682.25,5.3,13.0,0.0,100852.0,442310.0,0.0,0.0,0.132
174834.0,1,1,2491451.0,15.0,1,3,30769.36,18.5,18.0,0.0,647406.0,1322090.0,0.0,0.0,0.14819971173424645
215930.0,1,1,648964.0,7.993557422969188,3,3,12600.8,11.0,14.0,0.0,61617.0,544588.0,0.0,0.0,0.23300152242651362
779834.0,1,1,1790199.0,5.0,3,3,17305.2,13.4,14.0,0.0,717554.0,1308406.0,0.0,0.0,0.11599961791957208
215688.0,1,1,1117656.0,3.0,1,3,14808.98,13.0,14.0,0.0,189354.0,777458.0,0.0,0.0,0.159000407996736
213378.0,1,1,885267.0,7.993557422969188,3,3,18885.81,13.9,11.0,5.0,69958.0,147004.0,3.0,0.0,0.25600154529650376
464310.0,1,1,2864250.0,15.0,1,3,58239.75,25.8,14.0,0.0,374870.0,1104488.0,0.0,0.0,0.244
347138.0,1,1,1544757.0,2.0,1,3,15962.47,24.5,16.0,0.0,584478.0,854502.0,0.0,0.0,0.12399985240397032
194260.0,1,1,726997.0,5.0,3,13,14418.72,10.6,9.0,0.0,213940.0,263252.0,0.0,0.0,0.23799911141311447
334862.0,1,1,1253164.0,2.0,2,3,5472.0,11.6,8.0,0.0,273258.0,578446.0,0.0,0.0,0.05239856874279823
208318.0,1,1,662815.0,15.0,1,3,13035.14,18.8,6.0,0.0,92302.0,122848.0,0.0,0.0,0.23599598681381684
655380.0,1,1,1264032.0,9.0,1,3,13377.71,17.7,9.0,0.0,124450.0,279818.0,0.0,0.0,0.12700036075036075
437602.0,1,2,1147904.0,7.993557422969188,1,3,17409.89,14.9,20.0,0.0,344185.0,547404.0,0.0,0.0,0.18200013241525423
89298.0,1,1,1449111.0,4.0,2,3,11641.3,13.5,9.0,0.0,37639.0,142890.0,0.0,0.0,0.09640089682570901
219406.0,1,1,1369106.0397805213,3.0,1,3,21348.97,12.1,16.0,1.0,66690.0,245960.0,0.0,0.0,0.18712037822948246
620378.0,1,1,2487537.0,8.0,1,3,18366.16,19.2,16.0,0.0,669313.0,1601248.0,0.0,0.0,0.08859925299603584
89012.0,1,1,922393.0,7.0,3,2,14258.74,22.4,5.0,0.0,71079.0,93434.0,0.0,0.0,0.18550106082765155
490864.0,1,1,1369106.0397805213,7.0,1,0,19562.59,11.9,11.0,0.0,65759.0,472978.0,0.0,0.0,0.17146303732443724
141812.0,1,1,1369106.0397805213,15.0,2,3,7980.76,24.0,7.0,1.0,50844.0,684662.0,1.0,0.0,0.06995011139922556
360162.0,1,1,1338474.0,0.5,3,3,9837.82,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0882003236521591
746372.0,1,1,1369106.0397805213,15.0,1,3,27777.62,17.9,21.0,0.0,454366.0,844492.0,0.0,0.0,0.24346648858070605
429308.0,0,1,1112298.0,15.0,1,3,24377.95,15.6,7.0,0.0,386631.0,472230.0,0.0,0.0,0.26300092241467665
331760.0,1,1,1650302.0,7.0,1,0,22554.14,32.4,9.0,0.0,769595.0,1100132.0,0.0,0.0,0.16400009210435423
116006.0,1,1,2119260.0,0.5,1,3,27550.38,9.8,22.0,0.0,629527.0,999922.0,0.0,0.0,0.15600000000000003
431728.0,1,1,1369106.0397805213,9.0,1,3,26286.31,25.6,15.0,0.0,582540.0,711502.0,0.0,0.0,0.23039539000979564
539110.0,0,0,1583023.0,3.0,3,3,12413.46,7.8,3.0,0.0,1691.0,178398.0,0.0,0.0,0.09409940348308268
180180.0,1,1,1369106.0397805213,15.0,3,3,6322.06,14.3,8.0,0.0,82175.0,252362.0,0.0,0.0,0.05541186569607255
440132.0,0,1,1369106.0397805213,15.0,1,5,18055.51,22.5,13.0,0.0,121315.0,1160896.0,0.0,0.0,0.1582537171735312
67496.0,1,1,1369106.0397805213,7.993557422969188,3,3,5856.94,33.5,5.0,0.0,254087.0,327976.0,0.0,0.0,0.051335161746322425
260216.0,1,1,767866.0,6.0,3,3,12541.71,19.4,11.0,1.0,196574.0,481206.0,1.0,0.0,0.19599841639035975
312026.0,1,1,1369106.0397805213,0.5,3,3,27712.07,21.2,16.0,0.0,349638.0,568590.0,0.0,0.0,0.24289195309759176
440044.0,1,1,1435127.0,15.0,3,11,35638.87,19.0,19.0,0.0,716452.0,1320968.0,0.0,0.0,0.2979990202957648
172084.0,1,1,743052.0,3.0,1,3,18638.24,18.0,13.0,0.0,297654.0,848892.0,0.0,0.0,0.30100030684258977
222068.0,1,1,1296465.0,7.993557422969188,3,3,31115.35,8.5,7.0,0.0,196536.0,317394.0,0.0,0.0,0.28800175862826993
133628.0,1,1,1211725.0,15.0,1,3,31908.79,20.5,13.0,0.0,211831.0,340670.0,0.0,0.0,0.31600031360250885
375232.0,1,2,2192220.0,0.5,3,3,9389.99,14.0,11.0,0.0,268432.0,328922.0,0.0,0.0,0.05139989599583983
475618.0,0,1,1901710.0,3.0,1,5,5404.17,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03410090918173644
131010.0,1,2,942875.0,15.0,1,7,15007.34,17.6,8.0,0.0,20444.0,591734.0,0.0,0.0,0.19099889168765743
286220.0,1,1,1369106.0397805213,8.0,1,3,8291.03,31.9,11.0,1.0,49324.0,221364.0,1.0,0.0,0.07266957935263321
761310.0,0,0,1878530.0,8.0,1,5,25516.62,17.0,20.0,1.0,92587.0,427130.0,1.0,0.0,0.1629994942854253
114576.0,1,1,1369106.0397805213,8.0,1,3,8905.3,13.0,6.0,0.0,80066.0,116776.0,0.0,0.0,0.07805355969149846
530486.0,1,1,1336251.0,9.0,3,3,16369.07,20.5,3.0,0.0,72371.0,242880.0,0.0,0.0,0.14699995734334342
84260.0,1,0,304361.0,15.0,3,11,2866.15,13.8,5.0,0.0,78014.0,121088.0,0.0,0.0,0.11300330857107185
173030.0,0,1,1220256.0,15.0,3,7,11846.69,14.0,10.0,0.0,36157.0,228800.0,0.0,0.0,0.11650037369207773
658284.0,0,0,1231789.0,15.0,1,3,29870.85,13.8,15.0,0.0,400292.0,553080.0,0.0,0.0,0.2909996760808872
464728.0,1,1,1452512.0,5.0,1,3,23240.23,16.4,8.0,0.0,168815.0,296626.0,0.0,0.0,0.19200031393888656
686290.0,1,1,1238610.0,7.993557422969188,1,0,9712.8,17.7,9.0,0.0,43757.0,888910.0,0.0,0.0,0.09410032213529682
95260.0,1,1,1369106.0397805213,7.993557422969188,3,3,3127.78,15.4,3.0,0.0,76209.0,124102.0,0.0,0.0,0.027414501805876845
132902.0,1,1,1912920.0,0.5,1,0,3953.52,15.4,9.0,0.0,79344.0,168278.0,0.0,0.0,0.024800953516090588
228074.0,0,1,811984.0,9.0,1,3,16848.44,28.5,18.0,1.0,259445.0,375518.0,1.0,0.0,0.24899663047547732
227898.0,0,1,530651.0,6.0,3,3,6221.93,15.9,19.0,0.0,187568.0,227876.0,0.0,0.0,0.14070106341079167
397012.0,0,1,780520.0,5.0,1,3,17626.87,20.7,13.0,0.0,240084.0,430320.0,0.0,0.0,0.2710019474196689
291874.0,1,2,736801.0,7.993557422969188,1,3,10745.07,29.0,5.0,0.0,309586.0,397430.0,0.0,0.0,0.17500090255034942
124608.0,0,1,538992.0,7.993557422969188,3,3,10407.06,8.6,6.0,0.0,143146.0,225522.0,0.0,0.0,0.23170050761421318
391578.0,1,1,1369106.0397805213,6.0,1,3,8762.61,14.4,10.0,0.0,465785.0,735790.0,0.0,0.0,0.07680290419057433
155496.0,1,1,1189419.0,8.0,2,7,20814.88,19.9,8.0,0.0,327218.0,453222.0,0.0,0.0,0.2100004792255715
65714.0,1,1,1369106.0397805213,2.0,1,3,5359.14,22.6,5.0,0.0,11400.0,29282.0,0.0,0.0,0.04697202271513561
347094.0,1,2,1141938.0,15.0,3,3,24075.85,18.8,14.0,0.0,466184.0,1150930.0,0.0,0.0,0.2529999001697115
263296.0,1,2,1250618.0,7.993557422969188,1,3,4512.69,40.3,13.0,0.0,122208.0,1131966.0,0.0,0.0,0.04330041627419404
50138.0,1,1,1369106.0397805213,15.0,3,11,33136.38,22.3,9.0,0.0,44479.0,113454.0,0.0,0.0,0.29043518065535984
468292.0,0,1,1369106.0397805213,7.0,1,3,30187.58,27.0,15.0,0.0,415074.0,620136.0,0.0,0.0,0.2645894105164212
64790.0,1,1,1369106.0397805213,7.993557422969188,3,3,4849.18,15.5,9.0,0.0,126483.0,155496.0,0.0,0.0,0.04250230318853049
178816.0,1,1,1369106.0397805213,2.0,3,3,9265.92,29.3,4.0,1.0,25270.0,142714.0,1.0,0.0,0.08121433750874754
235312.0,0,0,704406.0,5.0,2,3,19019.0,12.5,9.0,0.0,46892.0,135740.0,0.0,0.0,0.3240006473539408
196438.0,1,1,867103.0,15.0,1,3,7370.29,13.8,10.0,1.0,109592.0,451594.0,1.0,0.0,0.10199881674956723
60830.0,1,0,175845.0,7.993557422969188,2,3,3545.97,17.6,6.0,0.0,74746.0,163592.0,0.0,0.0,0.2419837925445705
492800.0,0,0,1257477.0,15.0,3,3,18233.35,9.7,14.0,1.0,210197.0,534908.0,1.0,0.0,0.17399936539594757
189266.0,1,1,797848.0,3.0,1,3,11369.41,20.5,12.0,0.0,193002.0,360448.0,0.0,0.0,0.1710011430748714
685630.0,0,1,1251682.0,15.0,2,3,17627.82,26.8,11.0,0.0,816354.0,1542024.0,0.0,0.0,0.16899966604936398
330242.0,1,1,1321583.0,15.0,3,3,23568.36,35.2,10.0,0.0,154774.0,236456.0,0.0,0.0,0.2140011788892563
344828.0,1,2,1824019.0,15.0,3,3,24472.19,19.7,10.0,0.0,561450.0,1392050.0,0.0,0.0,0.16099957292111539
281556.0,1,1,610318.0,8.0,3,3,3397.39,20.9,8.0,0.0,205865.0,510422.0,0.0,0.0,0.06679907851316855
664950.0,1,1,2488525.0,15.0,3,1,27166.39,13.7,10.0,0.0,226898.0,356972.0,0.0,0.0,0.13099996182477572
781176.0,1,2,2120305.0,6.0,1,0,2880.21,21.8,7.0,0.0,20121.0,529562.0,0.0,0.0,0.016300730319458757
54956.0,1,1,1369106.0397805213,2.0,1,9,19239.78,15.8,11.0,1.0,81168.0,587400.0,1.0,0.0,0.16863365823512946
447568.0,0,0,1034265.0,2.0,1,11,14910.82,8.0,7.0,0.0,157472.0,393822.0,0.0,0.0,0.17300192890603472
536756.0,0,1,1882026.0,15.0,1,5,27603.01,14.5,26.0,0.0,297255.0,764830.0,0.0,0.0,0.1759997577079169
138116.0,1,1,1169165.0,15.0,1,3,11496.9,29.2,10.0,0.0,252130.0,338272.0,0.0,0.0,0.11800113756398797
402578.0,1,2,1545232.0,15.0,1,5,6914.86,26.0,8.0,0.0,346028.0,2356882.0,0.0,0.0,0.053699586858154624
165704.0,1,1,1335719.0,0.5,3,4,26937.06,18.4,13.0,0.0,163096.0,342738.0,0.0,0.0,0.24200054053285158
172436.0,1,1,837729.0,4.0,3,3,3350.84,8.1,7.0,0.0,77995.0,310376.0,0.0,0.0,0.04799891134245084
268488.0,0,1,1897511.0,7.993557422969188,1,3,42061.82,17.8,17.0,1.0,230470.0,550220.0,1.0,0.0,0.26600206270213983
242682.0,1,2,1143192.0,15.0,1,3,11431.92,25.9,4.0,0.0,541367.0,732292.0,0.0,0.0,0.12
431288.0,0,2,1240662.0,0.5,2,3,12199.9,21.0,24.0,0.0,357979.0,1936968.0,0.0,0.0,0.11800055131857025
390324.0,1,2,1252043.0,3.0,3,3,9630.34,16.4,5.0,0.0,360012.0,1114586.0,0.0,0.0,0.09230040821281697
326282.0,0,1,1634323.0,15.0,1,3,26966.32,21.1,14.0,0.0,215992.0,330814.0,0.0,0.0,0.19799993024634666
222596.0,1,2,1422587.0,2.0,1,1,22879.99,11.7,7.0,0.0,118807.0,431244.0,0.0,0.0,0.19300041403443163
399850.0,1,1,1323711.0,9.0,3,3,19855.76,16.6,12.0,0.0,299060.0,588918.0,0.0,0.0,0.1800008612151746
87516.0,1,1,472435.0,8.0,3,3,1740.02,13.5,4.0,0.0,65322.0,185856.0,0.0,0.0,0.044197064146390505
79816.0,1,1,574389.0,15.0,1,3,5743.89,18.0,9.0,0.0,157415.0,223938.0,0.0,0.0,0.12
346676.0,1,2,1309917.0,7.0,3,3,24997.54,15.4,7.0,0.0,283385.0,494186.0,0.0,0.0,0.2289996083721335
67320.0,1,2,2345208.0,6.0,1,5,32637.63,22.5,10.0,0.0,241376.0,363462.0,0.0,0.0,0.16700077775617345
512028.0,0,1,1369106.0397805213,4.0,1,5,2771.15,16.4,9.0,0.0,7942.0,113520.0,0.0,0.0,0.024288695713686907
53746.0,1,1,1369106.0397805213,5.0,1,3,9957.52,17.0,9.0,0.0,213560.0,309474.0,0.0,0.0,0.08727610318566359
269632.0,1,1,2018085.0,3.0,3,4,14715.12,25.1,14.0,0.0,100890.0,934516.0,0.0,0.0,0.08749950571953115
134068.0,1,2,675450.0,2.0,3,3,12889.79,19.6,10.0,0.0,102049.0,384890.0,0.0,0.0,0.22899915611814348
22352.0,1,1,579234.0,7.993557422969188,3,7,772.35,8.1,6.0,0.0,11666.0,158862.0,0.0,0.0,0.016000787246605
519926.0,1,1,1369106.0397805213,3.0,1,3,32273.59,14.6,13.0,0.0,361741.0,636548.0,0.0,0.0,0.282872961441383
472714.0,0,0,1258788.0,7.993557422969188,3,3,12587.88,12.4,11.0,0.0,260490.0,432102.0,0.0,0.0,0.12
231594.0,1,1,677711.0,7.993557422969188,3,3,13271.69,18.8,11.0,0.0,178619.0,276848.0,0.0,0.0,0.23499733662283778
782012.0,1,2,3087424.0,15.0,3,3,26757.7,40.4,10.0,0.0,68875.0,249986.0,0.0,0.0,0.10400009846396219
199936.0,1,1,1343034.0,8.0,3,3,20257.42,17.3,10.0,0.0,177384.0,288860.0,0.0,0.0,0.18099991511756217
303314.0,1,1,2245344.0,15.0,1,3,25634.42,28.9,19.0,0.0,273942.0,573628.0,0.0,0.0,0.1370004061738424
267322.0,1,1,1369106.0397805213,15.0,3,5,10846.15,16.5,10.0,0.0,216904.0,831622.0,0.0,0.0,0.09506480595240432
785642.0,1,1,1822252.0,15.0,1,3,20804.24,14.0,9.0,0.0,452580.0,891220.0,0.0,0.0,0.13700129290570132
784938.0,0,1,2324232.0,15.0,3,3,30602.35,15.2,9.0,0.0,414580.0,480040.0,0.0,0.0,0.15799980380616047
178420.0,1,1,1926030.0,6.0,1,3,28730.09,15.8,9.0,0.0,172767.0,412456.0,0.0,0.0,0.17900088783663806
89606.0,1,1,1369106.0397805213,15.0,1,5,38824.41,15.7,7.0,0.0,72998.0,123222.0,0.0,0.0,0.34028987270751243
537196.0,1,1,1369106.0397805213,0.5,3,7,19923.4,24.9,16.0,0.0,417183.0,1486276.0,0.0,0.0,0.17462548046192725
724834.0,0,1,1369106.0397805213,15.0,3,3,12524.61,27.5,8.0,0.0,201780.0,435908.0,0.0,0.0,0.10977624496061208
337502.0,0,1,3400487.0,7.993557422969188,1,7,16945.72,14.5,6.0,0.0,61275.0,194348.0,0.0,0.0,0.059799858079151606
34826.0,1,1,473632.0,3.0,3,7,7854.41,11.5,8.0,0.0,212952.0,250338.0,0.0,0.0,0.19900032092426184
